Good
input : images/horizontal.ppm
output : images/horizontal.jpg
sample_factors : 2x2,1x2,1x2
couleur : 1
verbose : 0
data_frame : 
nb_colonne : 376
nb_ligne : 367
nb_MCU : 2162
maximum_value : 255
header : 15
isRGB : 1
nb_MCU : 2162
h1 2 v1 2
nb_MCU_ligne 46 nb_MCU_colonne 47
2162
551 558 value 1 1+indice 510 buffer 34
552 512 value 0 1+indice 512 buffer 36
553 513 value 1 1+indice 512 buffer 36
554 559 value 0 1+indice 512 buffer 36
555 560 value 1 1+indice 512 buffer 36
556 514 value 0 1+indice 514 buffer 38
557 515 value 1 1+indice 514 buffer 38
558 561 value 0 1+indice 514 buffer 38
559 562 value 1 1+indice 514 buffer 38
560 516 value 0 1+indice 516 buffer 40
561 517 value 1 1+indice 516 buffer 40
562 563 value 0 1+indice 516 buffer 40
563 564 value 1 1+indice 516 buffer 40
564 518 value 0 1+indice 518 buffer 42
565 519 value 1 1+indice 518 buffer 42
566 565 value 0 1+indice 518 buffer 42
567 566 value 1 1+indice 518 buffer 42
568 520 value 0 1+indice 520 buffer 44
569 521 value 1 1+indice 520 buffer 44
570 567 value 0 1+indice 520 buffer 44
571 568 value 1 1+indice 520 buffer 44
572 522 value 0 1+indice 522 buffer 46
573 523 value 1 1+indice 522 buffer 46
574 569 value 0 1+indice 522 buffer 46
575 570 value 1 1+indice 522 buffer 46
576 571 value 0 1+indice 571 buffer 0
577 572 value 1 1+indice 571 buffer 0
578 618 value 0 1+indice 571 buffer 0
579 619 value 1 1+indice 571 buffer 0
580 573 value 0 1+indice 573 buffer 2
581 574 value 1 1+indice 573 buffer 2
582 620 value 0 1+indice 573 buffer 2
583 621 value 1 1+indice 573 buffer 2
584 575 value 0 1+indice 575 buffer 4
585 576 value 1 1+indice 575 buffer 4
586 622 value 0 1+indice 575 buffer 4
587 623 value 1 1+indice 575 buffer 4
588 577 value 0 1+indice 577 buffer 6
589 578 value 1 1+indice 577 buffer 6
590 624 value 0 1+indice 577 buffer 6
591 625 value 1 1+indice 577 buffer 6
592 579 value 0 1+indice 579 buffer 8
593 580 value 1 1+indice 579 buffer 8
594 626 value 0 1+indice 579 buffer 8
595 627 value 1 1+indice 579 buffer 8
596 581 value 0 1+indice 581 buffer 10
597 582 value 1 1+indice 581 buffer 10
598 628 value 0 1+indice 581 buffer 10
599 629 value 1 1+indice 581 buffer 10
600 583 value 0 1+indice 583 buffer 12
601 584 value 1 1+indice 583 buffer 12
602 630 value 0 1+indice 583 buffer 12
603 631 value 1 1+indice 583 buffer 12
604 585 value 0 1+indice 585 buffer 14
605 586 value 1 1+indice 585 buffer 14
